cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
9uswwyxm,Chuan-Le Xiao,Quantitative Phosphoproteomics of Proteasome Inhibition in Multiple Myeloma Cells,cc-by,2010-09-29,PLoS One,,3,0,Sun Yat-sen University,Unknown,,,,,,,,,,,,
llilwq1u,Haiyan Liu,A Systematic Molecular Pathology Study of a Laboratory Confirmed H5N1 Human Case,cc-by,2010-10-12,PLoS One,1759.3248,59,3193,National University of Singapore,Biology,National University of Singapore,143373.02,SG,education,11628726,Biology,,,,,,
xu9llz9u,Chin-Tarng Lin,A Novel Peptide Enhances Therapeutic Efficacy of Liposomal Anti-Cancer Drugs in Mice Models of Human Lung Cancer,cc-by,2009-01-12,PLoS One,1357.9604,44,779,National Taiwan University,Genetics,National Taiwan University,112494.97,TW,education,7173779,Biology,,,,,,
x80cs5bc,Sune Frankild,Amino Acid Similarity Accounts for T Cell Cross-Reactivity and for “Holes” in the T Cell Repertoire,cc0,2008-03-19,PLoS One,3444.0999,1,3365,Swiss Institute of Bioinformatics,Protein–protein interaction,Swiss Institute of Bioinformatics,64996.227,CH,nonprofit,1363326,Biology,,,,,,
x80cs5bc,Rob J de Boer,Amino Acid Similarity Accounts for T Cell Cross-Reactivity and for “Holes” in the T Cell Repertoire,cc0,2008-03-19,PLoS One,3331.714,311,12839,University College Utrecht,Biology,University College Utrecht,45092.457,NL,,891784,Biology,,,,,,
x80cs5bc,Rob J de Boer,Amino Acid Similarity Accounts for T Cell Cross-Reactivity and for “Holes” in the T Cell Repertoire,cc0,2008-03-19,PLoS One,4788.502,311,12839,University College Utrecht,Biology,University College Utrecht,45092.457,NL,,891784,Biology,,,,,,
th0wddvc,Robert P de Vries,A Single Immunization with Soluble Recombinant Trimeric Hemagglutinin Protects Chickens against Highly Pathogenic Avian Influenza Virus H5N1,cc-by,2010-05-14,PLoS One,1735.0278,75,2085,University College Utrecht,Genetics,University College Utrecht,45092.457,NL,,891784,Biology,,,,,,
x80cs5bc,Ole Lund,Amino Acid Similarity Accounts for T Cell Cross-Reactivity and for “Holes” in the T Cell Repertoire,cc0,2008-03-19,PLoS One,5877.8594,261,19956,Technical University of Denmark,Biology,Technical University of Denmark,115205.01,DK,education,5378734,Physics,,,,,,
x80cs5bc,Morten Nielsen,Amino Acid Similarity Accounts for T Cell Cross-Reactivity and for “Holes” in the T Cell Repertoire,cc0,2008-03-19,PLoS One,5919.7915,704,21357,Copenhagen University Hospital,Biology,Copenhagen University Hospital,54283.613,DK,healthcare,1623393,Medicine,,,,,,
fae3sczm,Dale R Webster,"Distinguishing Molecular Features and Clinical Characteristics of a Putative New Rhinovirus Species, Human Rhinovirus C (HRV C)",cc-by,2008-04-02,PLoS One,3590.3806,51,8182,Google,Biology,Google,83170.16,US,company,4201465,Computer science,,,,,,
fae3sczm,Stephen B Lambert,"Distinguishing Molecular Features and Clinical Characteristics of a Putative New Rhinovirus Species, Human Rhinovirus C (HRV C)",cc-by,2008-04-02,PLoS One,2591.1768,235,5011,National Centre for Immunisation Research & Surveillance,Medicine,,,,,,,,,,,,
fae3sczm,Michael D Nissen,"Distinguishing Molecular Features and Clinical Characteristics of a Putative New Rhinovirus Species, Human Rhinovirus C (HRV C)",cc-by,2008-04-02,PLoS One,3095.148,225,6846,Terry Fox Research Institute,Biology,Terry Fox Research Institute,8303.669,CA,facility,14295,Biology,,,,,,
fae3sczm,Theo P Sloots,"Distinguishing Molecular Features and Clinical Characteristics of a Putative New Rhinovirus Species, Human Rhinovirus C (HRV C)",cc-by,2008-04-02,PLoS One,4178.892,267,6473,Children’s Health Queensland Hospital and Health Service,Biology,,,,,,,,,,,,
fae3sczm,Ian M Mackay,"Distinguishing Molecular Features and Clinical Characteristics of a Putative New Rhinovirus Species, Human Rhinovirus C (HRV C)",cc-by,2008-04-02,PLoS One,3250.7302,199,7428,Queensland Health,Biology,Queensland Health,16370.954,AU,government,154532,Medicine,,,,,,
10j9cp9c,Melissa N Eliot,Low-Cost HIV-1 Diagnosis and Quantification in Dried Blood Spots by Real Time PCR,cc-by,2009-06-05,PLoS One,112.05033,1,7,Brown University,Methylation,Brown University,96787.17,US,education,6745174,Biology,,,,,,
543aq9dx,Benjamin J Cowling,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,cc0,2008-05-07,PLoS One,7605.619,797,33628,"Li Ka Shing Faculty of Medicine, University of Hong Kong",Medicine,,,,,,,,,,,,
543aq9dx,Benjamin J Cowling,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,cc0,2008-05-07,PLoS One,6438.0854,797,33628,"Li Ka Shing Faculty of Medicine, University of Hong Kong",Medicine,,,,,,,,,,,,
543aq9dx,Rita O P Fung,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,cc0,2008-05-07,PLoS One,1509.2472,6,1212,"Li Ka Shing Faculty of Medicine, University of Hong Kong",Medicine,,,,,,,,,,,,
5kapn32k,John M Nicholls,Efficient Assembly and Secretion of Recombinant Subviral Particles of the Four Dengue Serotypes Using Native prM and E Proteins,cc-by,2009-12-15,PLoS One,4249.2065,279,14943,"Li Ka Shing Faculty of Medicine, University of Hong Kong",Medicine,,,,,,,,,,,,
543aq9dx,Calvin K Y Cheng,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,cc0,2008-05-07,PLoS One,1470.7915,26,1304,Hong Kong Polytechnic University,Medicine,Hong Kong Polytechnic University,128755.67,CN,education,4154412,Computer science,,,,,,
543aq9dx,Billy Chiu,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,cc0,2008-05-07,PLoS One,940.0681,19,529,University of Cambridge,Computer science,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
2xvd5ogf,Sawsan Napthine,Expression of the VP2 Protein of Murine Norovirus by a Translation Termination-Reinitiation Strategy,cc-by,2009-12-22,PLoS One,1850.2184,27,1047,University of Cambridge,Genetics,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
2xvd5ogf,T David K Brown,Expression of the VP2 Protein of Murine Norovirus by a Translation Termination-Reinitiation Strategy,cc-by,2009-12-22,PLoS One,762.32983,12,520,University of Cambridge,Genetics,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
2xvd5ogf,T David K Brown,Expression of the VP2 Protein of Murine Norovirus by a Translation Termination-Reinitiation Strategy,cc-by,2009-12-22,PLoS One,762.32983,12,520,University of Cambridge,Genetics,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
ee7q7jhv,T David K Brown,Further Characterisation of the Translational Termination-Reinitiation Signal of the Influenza B Virus Segment 7 RNA,cc-by,2011-02-08,PLoS One,762.32983,12,520,University of Cambridge,Genetics,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
ee7q7jhv,T David K Brown,Further Characterisation of the Translational Termination-Reinitiation Signal of the Influenza B Virus Segment 7 RNA,cc-by,2011-02-08,PLoS One,762.32983,12,520,University of Cambridge,Genetics,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
2xvd5ogf,Ian Brierley,Expression of the VP2 Protein of Murine Norovirus by a Translation Termination-Reinitiation Strategy,cc-by,2009-12-22,PLoS One,2419.8435,96,3286,University of Cambridge,Biology,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
2xvd5ogf,Ian Brierley,Expression of the VP2 Protein of Murine Norovirus by a Translation Termination-Reinitiation Strategy,cc-by,2009-12-22,PLoS One,2419.8435,96,3286,University of Cambridge,Biology,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
ee7q7jhv,Ian Brierley,Further Characterisation of the Translational Termination-Reinitiation Signal of the Influenza B Virus Segment 7 RNA,cc-by,2011-02-08,PLoS One,2419.8435,96,3286,University of Cambridge,Biology,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
ee7q7jhv,Ian Brierley,Further Characterisation of the Translational Termination-Reinitiation Signal of the Influenza B Virus Segment 7 RNA,cc-by,2011-02-08,PLoS One,2419.8435,96,3286,University of Cambridge,Biology,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
d08buwtu,Jonathan L Heeney,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,4121.9155,344,8361,University of Cambridge,Biology,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
howix091,Tony Minson,Binding of Herpes Simplex Virus Type-1 Virions Leads to the Induction of Intracellular Signalling in the Absence of Virus Entry,cc-by,2010-03-05,PLoS One,2150.6704,36,2138,University of Cambridge,Genetics,University of Cambridge,173297.6,GB,education,22090807,Biology,,,,,,
nmmimc71,Ruy M Ribeiro,Real Time Bayesian Estimation of the Epidemic Potential of Emerging Infectious Diseases,cc-by,2008-05-14,PLoS One,3233.957,211,6126,Los Alamos National Laboratory,Medicine,Los Alamos National Laboratory,189520.64,US,facility,6635725,Physics,,,,,,
36bfeoqv,Samantha M Tracht,Mathematical Modeling of the Effectiveness of Facemasks in Reducing the Spread of Novel Influenza A (H1N1),cc-by,2010-02-10,PLoS One,584.3756,2,140,Los Alamos National Laboratory,Medicine,Los Alamos National Laboratory,189520.64,US,facility,6635725,Physics,,,,,,
36bfeoqv,Sara Y Del Valle,Mathematical Modeling of the Effectiveness of Facemasks in Reducing the Spread of Novel Influenza A (H1N1),cc-by,2010-02-10,PLoS One,1731.2416,73,1427,Los Alamos National Laboratory,Medicine,Los Alamos National Laboratory,189520.64,US,facility,6635725,Physics,,,,,,
xkmkwsbv,Paul Monaghan,A Clathrin Independent Macropinocytosis-Like Entry Mechanism Used by Bluetongue Virus-1 during Infection of BHK Cells,cc-by,2010-06-29,PLoS One,1802.0105,59,2367,The Pirbright Institute,Biology,The Pirbright Institute,31271.018,GB,facility,331462,Biology,,,,,,
xkmkwsbv,Terry Jackson,A Clathrin Independent Macropinocytosis-Like Entry Mechanism Used by Bluetongue Virus-1 during Infection of BHK Cells,cc-by,2010-06-29,PLoS One,1473.8632,48,1769,The Pirbright Institute,Biology,The Pirbright Institute,31271.018,GB,facility,331462,Biology,,,,,,
8rrkf78o,Zhiyong Li,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,cc-by,2008-05-28,PLoS One,2470.7646,108,6472,Guangzhou Higher Education Mega Center,Physics,Guangzhou Higher Education Mega Center,38684.03,CN,,230122,Chemistry,,,,,,
8rrkf78o,Yongzhu Yi,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,cc-by,2008-05-28,PLoS One,421.554,3,93,Chinese Academy of Agricultural Sciences,Genetics,Chinese Academy of Agricultural Sciences,39495.09,CN,government,493846,Biology,,,,,,
8rrkf78o,Xiangping Yin,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,cc-by,2008-05-28,PLoS One,894.7133,9,474,Oak Ridge National Laboratory,Environmental chemistry,Oak Ridge National Laboratory,185410.84,US,facility,6108009,Physics,,,,,,
8rrkf78o,Zhifang Zhang,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,cc-by,2008-05-28,PLoS One,702.87537,6,408,Beckman Research Institute,Medicine,Beckman Research Institute,40109.88,US,,717617,Biology,,,,,,
8rrkf78o,Zhifang Zhang,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,cc-by,2008-05-28,PLoS One,702.87537,6,408,Beckman Research Institute,Medicine,Beckman Research Institute,40109.88,US,,717617,Biology,,,,,,
zizfgz7d,Zhifang Zhang,Generation of Human CEACAM1 Transgenic Mice and Binding of Neisseria Opa Protein to Their Neutrophils,cc-by,2010-04-09,PLoS One,702.87537,6,408,Beckman Research Institute,Medicine,Beckman Research Institute,40109.88,US,,717617,Biology,,,,,,
zizfgz7d,Zhifang Zhang,Generation of Human CEACAM1 Transgenic Mice and Binding of Neisseria Opa Protein to Their Neutrophils,cc-by,2010-04-09,PLoS One,702.87537,6,408,Beckman Research Institute,Medicine,Beckman Research Institute,40109.88,US,,717617,Biology,,,,,,
zizfgz7d,Walter Tsark,Generation of Human CEACAM1 Transgenic Mice and Binding of Neisseria Opa Protein to Their Neutrophils,cc-by,2010-04-09,PLoS One,1662.9227,25,1169,Beckman Research Institute,Genetics,Beckman Research Institute,40109.88,US,,717617,Biology,,,,,,
zizfgz7d,John E Shively,Generation of Human CEACAM1 Transgenic Mice and Binding of Neisseria Opa Protein to Their Neutrophils,cc-by,2010-04-09,PLoS One,4968.3657,479,15772,Beckman Research Institute,Biology,Beckman Research Institute,40109.88,US,,717617,Biology,,,,,,
8rrkf78o,Jixing Liu,Expression of Foot-and-Mouth Disease Virus Capsid Proteins in Silkworm-Baculovirus Expression System and Its Utilization as a Subunit Vaccine,cc-by,2008-05-28,PLoS One,517.11365,12,179,Lanzhou Veterinary Research Institute,Genetics,Lanzhou Veterinary Research Institute,18829.441,CN,facility,106810,Biology,,,,,,
ze511t38,Mahomed S Patel,General Practice and Pandemic Influenza: A Framework for Planning and Comparison of Plans in Five Countries,cc-by,2008-05-28,PLoS One,43.7793,1,1,Royal Children's Hospital,Medicine,,,,,,,,,,,,
ze511t38,Christine B Phillips,General Practice and Pandemic Influenza: A Framework for Planning and Comparison of Plans in Five Countries,cc-by,2008-05-28,PLoS One,477.9926,25,174,Arizona State University,Medicine,Arizona State University,113411.71,US,education,6801417,Computer science,,,,,,
3ib99gup,Patricia Agudelo-Romero,Virus Adaptation by Manipulation of Host's Gene Expression,cc-by,2008-06-11,PLoS One,1500.3402,38,1016,Telethon Kids Institute,Biology,Telethon Kids Institute,43697.113,AU,facility,456014,Medicine,,,,,,
3ib99gup,Pablo Carbonell,Virus Adaptation by Manipulation of Host's Gene Expression,cc-by,2008-06-11,PLoS One,1559.9214,93,1567,Universitat Politècnica de València,Biology,,,,,,,,,,,,
3ib99gup,Miguel A Perez-Amador,Virus Adaptation by Manipulation of Host's Gene Expression,cc-by,2008-06-11,PLoS One,2332.7236,57,2713,Institute of Molecular and Cellular Biology of Plants,Biology,Institute of Molecular and Cellular Biology of Plants,18119.006,ES,facility,57134,Biology,,,,,,
3ib99gup,Santiago F Elena,Virus Adaptation by Manipulation of Host's Gene Expression,cc-by,2008-06-11,PLoS One,3382.1072,380,8601,Institute for Integrative Systems Biology,Biology,Institute for Integrative Systems Biology,19314.969,ES,facility,97073,Biology,,,,,,
lrtt9r1h,Xiaoning Si,Ubiquitination Is Required for Effective Replication of Coxsackievirus B3,cc-by,2008-07-09,PLoS One,1342.4054,25,1067,University of British Columbia,Genetics,University of British Columbia,201886.77,CA,education,16947292,Biology,,,,,,
lrtt9r1h,Honglin Luo,Ubiquitination Is Required for Effective Replication of Coxsackievirus B3,cc-by,2008-07-09,PLoS One,3642.3274,143,8479,University of British Columbia,Biology,University of British Columbia,201886.77,CA,education,16947292,Biology,,,,,,
lrtt9r1h,Yahong Wang,Ubiquitination Is Required for Effective Replication of Coxsackievirus B3,cc-by,2008-07-09,PLoS One,787.87866,26,496,Guangdong Medical College,Genetics,Guangdong Medical College,19121.941,CN,education,186318,Medicine,,,,,,
lrtt9r1h,Jingchun Zhang,Ubiquitination Is Required for Effective Replication of Coxsackievirus B3,cc-by,2008-07-09,PLoS One,2029.1385,8,2976,Shanghai University,Chemical engineering,Shanghai University,40865.64,CN,education,1861692,Physics,,,,,,
ni6iyzdn,Le-Le Hu,Predicting Drug-Target Interaction Networks Based on Functional Groups and Biological Features,cc-by,2010-03-11,PLoS One,1535.4031,36,1072,Shanghai University,Biology,Shanghai University,40865.64,CN,education,1861692,Physics,,,,,,
ni6iyzdn,Yu-Dong Cai,Predicting Drug-Target Interaction Networks Based on Functional Groups and Biological Features,cc-by,2010-03-11,PLoS One,2642.74,372,5833,Shanghai University,Biology,Shanghai University,40865.64,CN,education,1861692,Physics,,,,,,
umvrwgaw,Peter Teunis,Professional and Home-Made Face Masks Reduce Exposure to Respiratory Infections among the General Population,cc-by,2008-07-09,PLoS One,3453.874,152,6912,Emory University,Medicine,Emory University,142206.28,US,education,12236798,Medicine,,,,,,
umvrwgaw,Peter Teunis,Professional and Home-Made Face Masks Reduce Exposure to Respiratory Infections among the General Population,cc-by,2008-07-09,PLoS One,3453.874,152,6912,Emory University,Medicine,Emory University,142206.28,US,education,12236798,Medicine,,,,,,
m4sp9sjn,Jerry L Blackwell,HIV Antigen Incorporation within Adenovirus Hexon Hypervariable 2 for a Novel HIV Vaccine Approach,cc-by,2010-07-27,PLoS One,1415.187,30,1086,Emory University,Medicine,Emory University,142206.28,US,education,12236798,Medicine,,,,,,
