cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field
elhp6rx6,Cecilia G Clement,Augmented Lung Inflammation Protects against Influenza A Pneumonia,cc-by,2009-01-12,PLoS One,690.7792,30,311,The University of Texas Medical Branch at Galveston,Medicine,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Tetsuro Ikegami,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Tetsuro Ikegami,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Tetsuro Ikegami,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Tetsuro Ikegami,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
a04e06zy,Tetsuro Ikegami,Functional Analysis of Rift Valley Fever Virus NSs Encoding a Partial Truncation,cc-by,2012-09-19,PLoS One,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
a04e06zy,Tetsuro Ikegami,Functional Analysis of Rift Valley Fever Virus NSs Encoding a Partial Truncation,cc-by,2012-09-19,PLoS One,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
msmq91d2,Tetsuro Ikegami,Characterization of Rift Valley Fever Virus MP-12 Strain Encoding NSs of Punta Toro Virus or Sandfly Fever Sicilian Virus,cc-by,2013-04-18,PLoS Negl Trop Dis,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
msmq91d2,Tetsuro Ikegami,Characterization of Rift Valley Fever Virus MP-12 Strain Encoding NSs of Punta Toro Virus or Sandfly Fever Sicilian Virus,cc-by,2013-04-18,PLoS Negl Trop Dis,2082.827,75,2000,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Krishna Narayanan,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,2540.8528,80,4081,The University of Texas Medical Branch at Galveston,Medicine,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Sungyong Won,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,972.70374,9,470,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Sungyong Won,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,972.70374,9,470,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Sungyong Won,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,972.70374,9,470,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Sungyong Won,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,972.70374,9,470,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Shinji Makino,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,3432.3293,165,6441,The University of Texas Medical Branch at Galveston,Biology,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
928pkpv2,Shinji Makino,Rift Valley Fever Virus NSs Protein Promotes Post-Transcriptional Downregulation of Protein Kinase PKR and Inhibits eIF2α Phosphorylation,cc-by,2009-02-06,PLoS Pathog,3432.3293,165,6441,The University of Texas Medical Branch at Galveston,Biology,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Shinji Makino,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,3432.3293,165,6441,The University of Texas Medical Branch at Galveston,Biology,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Shinji Makino,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,3432.3293,165,6441,The University of Texas Medical Branch at Galveston,Biology,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
25v5mr3c,Vinod Kaushik,Mitigation Approaches to Combat the Flu Pandemic,cc-by,2009,J Glob Infect Dis,550.96063,8,168,The University of Texas Medical Branch at Galveston,Medicine,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,John C Morrill,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,1133.5514,54,901,The University of Texas Medical Branch at Galveston,Medicine,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Nandadeva Lokugamage,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,1060.0586,24,257,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
msmq91d2,Nandadeva Lokugamage,Characterization of Rift Valley Fever Virus MP-12 Strain Encoding NSs of Punta Toro Virus or Sandfly Fever Sicilian Virus,cc-by,2013-04-18,PLoS Negl Trop Dis,1060.0586,24,257,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
o4k7auph,Kaori Terasaki,Rapid Accumulation of Virulent Rift Valley Fever Virus in Mice from an Attenuated Virus Carrying a Single Nucleotide Substitution in the M RNA,cc-by,2010-04-01,PLoS One,929.3613,19,385,The University of Texas Medical Branch at Galveston,Genetics,The University of Texas Medical Branch at Galveston,156441.17,US,education,3826882,Medicine
4cvy9u28,Shu-Yuan Xiao,The role of mast cells in the pathogenesis of pain in chronic pancreatitis,cc-by,2005-03-03,BMC Gastroenterol,3164.8362,247,7568,University of Chicago,Medicine,University of Chicago,147803.94,US,education,16554439,Biology
nmmimc71,Luís M A Bettencourt,Real Time Bayesian Estimation of the Epidemic Potential of Emerging Infectious Diseases,cc-by,2008-05-14,PLoS One,3398.477,200,6535,University of Chicago,Geography,University of Chicago,147803.94,US,education,16554439,Biology
k2a0q9y8,Rima McLeod,"Human immunome, bioinformatic analyses using HLA supermotifs and the parasite genome, binding assays, studies of human T cell responses, and immunization of HLA-A*1101 transgenic mice including novel adjuvants provide a foundation for HLA-A03 restricted CD8(+)T cell epitope based, adjuvanted vaccine protective against Toxoplasma gondii",cc-by,2010-12-03,Immunome Res,3512.8086,210,6359,University of Chicago,Medicine,University of Chicago,147803.94,US,education,16554439,Biology
9tivuyh5,Nai-Ying Zheng,Broadly cross-reactive antibodies dominate the human B cell response against 2009 pandemic H1N1 influenza virus infection,cc-by-nc-sa,2011-01-17,J Exp Med,1926.8433,32,2071,University of Chicago,Biology,University of Chicago,147803.94,US,education,16554439,Biology
9tivuyh5,Jane-Hwei Lee,Broadly cross-reactive antibodies dominate the human B cell response against 2009 pandemic H1N1 influenza virus infection,cc-by-nc-sa,2011-01-17,J Exp Med,1603.4995,7,1273,University of Chicago,Genetics,University of Chicago,147803.94,US,education,16554439,Biology
9tivuyh5,Zahida Ali,Broadly cross-reactive antibodies dominate the human B cell response against 2009 pandemic H1N1 influenza virus infection,cc-by-nc-sa,2011-01-17,J Exp Med,1105.5565,1,702,University of Chicago,Antigenic drift,University of Chicago,147803.94,US,education,16554439,Biology
9tivuyh5,Kaval Kaur,Broadly cross-reactive antibodies dominate the human B cell response against 2009 pandemic H1N1 influenza virus infection,cc-by-nc-sa,2011-01-17,J Exp Med,1739.2848,11,1251,University of Chicago,Genetics,University of Chicago,147803.94,US,education,16554439,Biology
4cvy9u28,Pankaj J Pasricha,The role of mast cells in the pathogenesis of pain in chronic pancreatitis,cc-by,2005-03-03,BMC Gastroenterol,5390.947,634,13116,Johns Hopkins University,Medicine,Johns Hopkins University,233501.19,US,education,14184086,Medicine
tw6wusxe,George S Everly,Local public health workers' perceptions toward responding to an influenza pandemic,cc-by,2006-04-18,BMC Public Health,1907.6411,146,1987,Johns Hopkins University,Psychology,Johns Hopkins University,233501.19,US,education,14184086,Medicine
63bos83o,Charlotte A Gaydos,Global Surveillance of Emerging Influenza Virus Genotypes by Mass Spectrometry,cc0,2007-05-30,PLoS One,5114.805,588,12893,Johns Hopkins University,Medicine,Johns Hopkins University,233501.19,US,education,14184086,Medicine
gy2b7of9,Roderick S Tang,Deletion of human metapneumovirus M2-2 increases mutation frequency and attenuates growth in hamsters,cc-by,2008-06-03,Virol J,344.47366,3,82,Johns Hopkins University,Geometry,Johns Hopkins University,233501.19,US,education,14184086,Medicine
7s5b3lpn,Thomas A Cebula,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,3158.68,86,6182,Johns Hopkins University,Biology,Johns Hopkins University,233501.19,US,education,14184086,Medicine
s4e08yvg,Sabra L Klein,"The impact of sex, gender and pregnancy on 2009 H1N1 disease",cc-by,2010-11-04,Biol Sex Differ,4996.0938,228,12403,Johns Hopkins University,Biology,Johns Hopkins University,233501.19,US,education,14184086,Medicine
zowp10ts,Denis Roze,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,2221.142,70,2630,Canadian Nautical Research Society,Biology,Canadian Nautical Research Society,36147.848,CA,other,300736,Physics
zowp10ts,Marilyne Uzest,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,2481.7576,47,1717,Montpellier SupAgro,Biology,Montpellier SupAgro,14405.578,FR,education,42655,Biology
zowp10ts,Lionel Galibert,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,544.69635,12,126,Genethon,Biology,Genethon,20054.082,FR,company,170404,Biology
zowp10ts,Yannis Michalakis,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,4456.6064,149,6792,University of Montpellier,Biology,University of Montpellier,62433.92,FR,education,2542711,Biology
n9sih438,Volker Bäcker,Rapid Identification of Malaria Vaccine Candidates Based on α-Helical Coiled Coil Protein Motif,cc-by,2007-07-25,PLoS One,872.56995,3,377,University of Montpellier,Linguistics,University of Montpellier,62433.92,FR,education,2542711,Biology
n9sih438,Andrey V Kajava,Rapid Identification of Malaria Vaccine Candidates Based on α-Helical Coiled Coil Protein Motif,cc-by,2007-07-25,PLoS One,4345.335,159,7410,University of Montpellier,Biology,University of Montpellier,62433.92,FR,education,2542711,Biology
q8gshba8,Andrey V Kajava,Plasmodium vivax Antigen Discovery Based on Alpha-Helical Coiled Coil Protein Motif,cc-by,2014-06-24,PLoS One,4345.335,159,7410,University of Montpellier,Biology,University of Montpellier,62433.92,FR,education,2542711,Biology
cbl00d50,Amélie Cornillon,Natural Killer Cells Promote Early CD8 T Cell Responses against Cytomegalovirus,cc-by,2007-08-24,PLoS Pathog,946.5727,7,345,University of Montpellier,Genetics,University of Montpellier,62433.92,FR,education,2542711,Biology
ue9azoyf,Alice Desclaux,Alternative medicines for AIDS in resource-poor settings: Insights from exploratory anthropological studies in Asia and Africa,cc-by,2008-07-10,J Ethnobiol Ethnomed,1525.2861,157,1122,University of Montpellier,Medicine,University of Montpellier,62433.92,FR,education,2542711,Biology
5j496cx0,Rachida Abes,Delivery of steric block morpholino oligomers by (R-X-R)(4) peptides: structure–activity studies,cc-by-nc,2008-09-16,Nucleic Acids Res,1341.9624,10,582,University of Montpellier,Genetics,University of Montpellier,62433.92,FR,education,2542711,Biology
5j496cx0,Bernard Lebleu,Delivery of steric block morpholino oligomers by (R-X-R)(4) peptides: structure–activity studies,cc-by-nc,2008-09-16,Nucleic Acids Res,3434.0076,96,5329,University of Montpellier,Chemistry,University of Montpellier,62433.92,FR,education,2542711,Biology
ur76wh1x,Bernard Lebleu,Cellular trafficking determines the exon skipping activity of Pip6a-PMO in mdx skeletal and cardiac muscle cells,cc-by,2013-12-22,Nucleic Acids Res,3434.0076,96,5329,University of Montpellier,Chemistry,University of Montpellier,62433.92,FR,education,2542711,Biology
um0ds7dh,Christian Ducrot,Anthropogenic factors and the risk of highly pathogenic avian influenza H5N1: prospects from a spatial-based model,cc-by-nc,2009-12-16,Vet Res,1694.3025,122,1627,University of Montpellier,Medicine,University of Montpellier,62433.92,FR,education,2542711,Biology
5dk231qs,Ewan P Plant,Torsional restraint: a new twist on frameshifting pseudoknots,no-cc,2005-03-30,Nucleic Acids Res,1474.6123,37,939,Center for Biologics Evaluation and Research,Genetics,Center for Biologics Evaluation and Research,50154.773,US,facility,615710,Biology
