cord_uid,display_name,title,license,publish_time,full,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
,"Clotilde Théry, Kenneth W Witwer, Elena Aikawa,Maria Jose Alcaraz,Johnathon D Anderson,Ramaroson Andriantsitohaina,Anna Antoniou,Tanina Arab,Fabienne Archer,Georgia K Atkin-Smith,D Craig Ayre,Jean-Marie Bach,Daniel Bachurski,Hossein Baharvand,Leonora Balaj,Shawn Baldacchino,Natalie N Bauer,Amy A Baxter,Mary Bebawy,Carla Beckham,Apolonija Bedina Zavec,Abderrahim Benmoussa,Anna C Berardi,Paolo Bergese,Ewa Bielska,Cherie Blenkiron,Sylwia Bobis-Wozowicz,Eric Boilard,Wilfrid Boireau,Antonella Bongiovanni,Francesc E Borràs,Steffi Bosch,Chantal M Boulanger,Xandra Breakefield,Andrew M Breglio,Meadhbh Á Brennan,David R Brigstock,Alain Brisson,Marike LD Broekman,Jacqueline F Bromberg,Paulina Bryl-Górecka,Shilpa Buch,Amy H Buck,Dylan Burger,Sara Busatto,Dominik Buschmann,Benedetta Bussolati,Edit I Buzás,James Bryan Byrd,Giovanni Camussi,David RF Carter,Sarah Caruso,Lawrence W Chamley,Yu-Ting Chang,Chihchen Chen,Shuai Chen,Lesley Cheng,Andrew R Chin,Aled Clayton,Stefano P Clerici,Alex Cocks,Emanuele Cocucci,Robert J Coffey,Anabela Cordeiro-da-Silva,Yvonne Couch,Frank AW Coumans,Beth Coyle,Rossella Crescitelli,Miria Ferreira Criado,Crislyn D'Souza-Schorey,Saumya Das,Amrita Datta Chaudhuri,Paola de Candia,Eliezer F De Santana Junior,Olivier De Wever,Hernando A del Portillo,Tanguy Demaret,Sarah Deville,Andrew Devitt,Bert Dhondt,Dolores Di Vizio,Lothar C Dieterich,Vincenza Dolo,Ana Paula Dominguez Rubio,Massimo Dominici,Mauricio R Dourado,Tom AP Driedonks,Filipe V Duarte,Heather M Duncan,Ramon M Eichenberger,Karin Ekström,Samir EL Andaloussi,Celine Elie-Caille,Uta Erdbrügger,Juan M Falcón-Pérez,Farah Fatima,Jason E Fish,Miguel Flores-Bellver,András Försönits,Annie Frelet-Barrand,Fabia Fricke,Gregor Fuhrmann,Susanne Gabrielsson,Ana Gámez-Valero,Chris Gardiner,Kathrin Gärtner,Raphael Gaudin,Yong Song Gho,Bernd Giebel,Caroline Gilbert,Mario Gimona,Ilaria Giusti,Deborah CI Goberdhan,André Görgens,Sharon M Gorski,David W Greening,Julia Christina Gross,Alice Gualerzi,Gopal N Gupta,Dakota Gustafson,Aase Handberg,Reka A Haraszti,Paul Harrison,Hargita Hegyesi,An Hendrix,Andrew F Hill,Fred H Hochberg,Karl F Hoffmann,Beth Holder,Harry Holthofer,Baharak Hosseinkhani,Guoku Hu,Yiyao Huang,Veronica Huber,Stuart Hunt,Ahmed Gamal-Eldin Ibrahim,Tsuneya Ikezu,Jameel M Inal,Mustafa Isin,Alena Ivanova,Hannah K Jackson,Soren Jacobsen,Steven M Jay,Muthuvel Jayachandran,Guido Jenster,Lanzhou Jiang,Suzanne M Johnson,Jennifer C Jones,Ambrose Jong,Tijana Jovanovic-Talisman,Stephanie Jung,Raghu Kalluri,Shin-ichi Kano,Sukhbir Kaur,Yumi Kawamura,Evan T Keller,Delaram Khamari,Elena Khomyakova,Anastasia Khvorova,Peter Kierulf,Kwang Pyo Kim,Thomas Kislinger,Mikael Klingeborn,David J Klinke II,Miroslaw Kornek,Maja M Kosanović,Árpád Ferenc Kovács,Eva-Maria Krämer-Albers,Susanne Krasemann,Mirja Krause,Igor V Kurochkin,Gina D Kusuma,Sören Kuypers,Saara Laitinen,Scott M Langevin,Lucia R Languino,Joanne Lannigan,Cecilia Lässer,Louise C Laurent,Gregory Lavieu,Elisa Lázaro-Ibáñez,Soazig Le Lay,Myung-Shin Lee,Yi Xin Fiona Lee,Debora S Lemos,Metka Lenassi,Aleksandra Leszczynska,Isaac TS Li,Ke Liao,Sten F Libregts,Erzsebet Ligeti,Rebecca Lim,Sai Kiang Lim,Aija Linē,Karen Linnemannstöns,Alicia Llorente,Catherine A Lombard,Magdalena J Lorenowicz,Ákos M Lörincz,Jan Lötvall,Jason Lovett,Michelle C Lowry,Xavier Loyer,Quan Lu,Barbara Lukomska,Taral R Lunavat,Sybren LN Maas,Harmeet Malhi,Antonio Marcilla,Jacopo Mariani,Javier Mariscal,Elena S Martens-Uzunova,Lorena Martin-Jaular,M Carmen Martinez,Vilma Regina Martins,Mathilde Mathieu,Suresh Mathivanan,Marco Maugeri,Lynda K McGinnis,Mark J McVey,David G Meckes Jr,Katie L Meehan,Inge Mertens,Valentina R Minciacchi,Andreas Möller,Malene Møller Jørgensen,Aizea Morales-Kastresana,Jess Morhayim,François Mullier,Maurizio Muraca,Luca Musante,Veronika Mussack,Dillon C Muth,Kathryn H Myburgh,Tanbir Najrana,Muhammad Nawaz,Irina Nazarenko,Peter Nejsum,Christian Neri,Tommaso Neri,Rienk Nieuwland,Leonardo Nimrichter,John P Nolan,Esther NM Nolte-'t Hoen,Nicole Noren Hooten,Lorraine O'Driscoll,Tina O'Grady,Ana O'Loghlen,Takahiro Ochiya,Martin Olivier,Alberto Ortiz,Luis A Ortiz,Xabier Osteikoetxea,Ole Østergaard,Matias Ostrowski,Jaesung Park,D Michiel Pegtel,Hector Peinado,Francesca Perut,Michael W Pfaffl,Donald G Phinney,Bartijn CH Pieters,Ryan C Pink,David S Pisetsky,Elke Pogge von Strandmann,Iva Polakovicova,Ivan KH Poon,Bonita H Powell,Ilaria Prada,Lynn Pulliam,Peter Quesenberry,Annalisa Radeghieri,Robert L Raffai,Stefania Raimondo,Janusz Rak,Marcel I Ramirez,Graça Raposo,Morsi S Rayyan,Neta Regev-Rudzki,Franz L Ricklefs,Paul D Robbins,David D Roberts,Silvia C Rodrigues,Eva Rohde,Sophie Rome,Kasper MA Rouschop,Aurelia Rughetti,Ashley E Russell,Paula Saá,Susmita Sahoo,Edison Salas-Huenuleo,Catherine Sánchez,Julie A Saugstad,Meike J Saul,Raymond M Schiffelers,Raphael Schneider,Tine Hiorth Schøyen,Aaron Scott,Eriomina Shahaj,Shivani Sharma,Olga Shatnyeva,Faezeh Shekari,Ganesh Vilas Shelke,Ashok K Shetty,Kiyotaka Shiba,Pia R-M Siljander,Andreia M Silva,Agata Skowronek,Orman L Snyder II,Rodrigo Pedro Soares,Barbara W Sódar,Carolina Soekmadji,Javier Sotillo,Philip D Stahl,Willem Stoorvogel,Shannon L Stott,Erwin F Strasser,Simon Swift,Hidetoshi Tahara,Muneesh Tewari,Kate Timms,Swasti Tiwari,Rochelle Tixeira,Mercedes Tkach,Wei Seong Toh,Richard Tomasini,Ana Claudia Torrecilhas,Juan Pablo Tosar,Vasilis Toxavidis,Lorena Urbanelli,Pieter Vader,Bas WM van Balkom,Susanne G van der Grein,Jan Van Deun,Martijn JC van Herwijnen,Kendall Van Keuren-Jensen,Guillaume van Niel,Martin E van Royen,Andre J van Wijnen,M Helena Vasconcelos,Ivan J Vechetti Jr,Tiago D Veit,Laura J Vella,Émilie Velot,Frederik J Verweij,Beate Vestad,Jose L Viñas,Tamás Visnovitz,Krisztina V Vukman,Jessica Wahlgren,Dionysios C Watson,Marca HM Wauben,Alissa Weaver,Jason P Webber,Viktoria Weber,Ann M Wehman,Daniel J Weiss,Joshua A Welsh,Sebastian Wendt,Asa M Wheelock,Zoltán Wiener,Leonie Witte,Joy Wolfram,Angeliki Xagorari,Patricia Xander,Jing Xu,Xiaomei Yan,María Yáñez-Mó,Hang Yin,Yuana Yuana,Valentina Zappulli,Jana Zarubova,Vytautas Žėkas,Jian-ye Zhang,Zezhou Zhao,Lei Zheng,Alexander R Zheutlin,Antje M Zickler,Pascale Zimmermann,Angela M Zivkovic,Davide Zocco &Ewa K Zuba-Surma",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,"Clotilde Théry, Kenneth W Witwer, Elena Aikawa,Maria Jose Alcaraz,Johnathon D Anderson,Ramaroson Andriantsitohaina,Anna Antoniou,Tanina Arab,Fabienne Archer,Georgia K Atkin-Smith,D Craig Ayre,Jean-Marie Bach,Daniel Bachurski,Hossein Baharvand,Leonora Balaj,Shawn Baldacchino,Natalie N Bauer,Amy A Baxter,Mary Bebawy,Carla Beckham,Apolonija Bedina Zavec,Abderrahim Benmoussa,Anna C Berardi,Paolo Bergese,Ewa Bielska,Cherie Blenkiron,Sylwia Bobis-Wozowicz,Eric Boilard,Wilfrid Boireau,Antonella Bongiovanni,Francesc E Borràs,Steffi Bosch,Chantal M Boulanger,Xandra Breakefield,Andrew M Breglio,Meadhbh Á Brennan,David R Brigstock,Alain Brisson,Marike LD Broekman,Jacqueline F Bromberg,Paulina Bryl-Górecka,Shilpa Buch,Amy H Buck,Dylan Burger,Sara Busatto,Dominik Buschmann,Benedetta Bussolati,Edit I Buzás,James Bryan Byrd,Giovanni Camussi,David RF Carter,Sarah Caruso,Lawrence W Chamley,Yu-Ting Chang,Chihchen Chen,Shuai Chen,Lesley Cheng,Andrew R Chin,Aled Clayton,Stefano P Clerici,Alex Cocks,Emanuele Cocucci,Robert J Coffey,Anabela Cordeiro-da-Silva,Yvonne Couch,Frank AW Coumans,Beth Coyle,Rossella Crescitelli,Miria Ferreira Criado,Crislyn D'Souza-Schorey,Saumya Das,Amrita Datta Chaudhuri,Paola de Candia,Eliezer F De Santana Junior,Olivier De Wever,Hernando A del Portillo,Tanguy Demaret,Sarah Deville,Andrew Devitt,Bert Dhondt,Dolores Di Vizio,Lothar C Dieterich,Vincenza Dolo,Ana Paula Dominguez Rubio,Massimo Dominici,Mauricio R Dourado,Tom AP Driedonks,Filipe V Duarte,Heather M Duncan,Ramon M Eichenberger,Karin Ekström,Samir EL Andaloussi,Celine Elie-Caille,Uta Erdbrügger,Juan M Falcón-Pérez,Farah Fatima,Jason E Fish,Miguel Flores-Bellver,András Försönits,Annie Frelet-Barrand,Fabia Fricke,Gregor Fuhrmann,Susanne Gabrielsson,Ana Gámez-Valero,Chris Gardiner,Kathrin Gärtner,Raphael Gaudin,Yong Song Gho,Bernd Giebel,Caroline Gilbert,Mario Gimona,Ilaria Giusti,Deborah CI Goberdhan,André Görgens,Sharon M Gorski,David W Greening,Julia Christina Gross,Alice Gualerzi,Gopal N Gupta,Dakota Gustafson,Aase Handberg,Reka A Haraszti,Paul Harrison,Hargita Hegyesi,An Hendrix,Andrew F Hill,Fred H Hochberg,Karl F Hoffmann,Beth Holder,Harry Holthofer,Baharak Hosseinkhani,Guoku Hu,Yiyao Huang,Veronica Huber,Stuart Hunt,Ahmed Gamal-Eldin Ibrahim,Tsuneya Ikezu,Jameel M Inal,Mustafa Isin,Alena Ivanova,Hannah K Jackson,Soren Jacobsen,Steven M Jay,Muthuvel Jayachandran,Guido Jenster,Lanzhou Jiang,Suzanne M Johnson,Jennifer C Jones,Ambrose Jong,Tijana Jovanovic-Talisman,Stephanie Jung,Raghu Kalluri,Shin-ichi Kano,Sukhbir Kaur,Yumi Kawamura,Evan T Keller,Delaram Khamari,Elena Khomyakova,Anastasia Khvorova,Peter Kierulf,Kwang Pyo Kim,Thomas Kislinger,Mikael Klingeborn,David J Klinke II,Miroslaw Kornek,Maja M Kosanović,Árpád Ferenc Kovács,Eva-Maria Krämer-Albers,Susanne Krasemann,Mirja Krause,Igor V Kurochkin,Gina D Kusuma,Sören Kuypers,Saara Laitinen,Scott M Langevin,Lucia R Languino,Joanne Lannigan,Cecilia Lässer,Louise C Laurent,Gregory Lavieu,Elisa Lázaro-Ibáñez,Soazig Le Lay,Myung-Shin Lee,Yi Xin Fiona Lee,Debora S Lemos,Metka Lenassi,Aleksandra Leszczynska,Isaac TS Li,Ke Liao,Sten F Libregts,Erzsebet Ligeti,Rebecca Lim,Sai Kiang Lim,Aija Linē,Karen Linnemannstöns,Alicia Llorente,Catherine A Lombard,Magdalena J Lorenowicz,Ákos M Lörincz,Jan Lötvall,Jason Lovett,Michelle C Lowry,Xavier Loyer,Quan Lu,Barbara Lukomska,Taral R Lunavat,Sybren LN Maas,Harmeet Malhi,Antonio Marcilla,Jacopo Mariani,Javier Mariscal,Elena S Martens-Uzunova,Lorena Martin-Jaular,M Carmen Martinez,Vilma Regina Martins,Mathilde Mathieu,Suresh Mathivanan,Marco Maugeri,Lynda K McGinnis,Mark J McVey,David G Meckes Jr,Katie L Meehan,Inge Mertens,Valentina R Minciacchi,Andreas Möller,Malene Møller Jørgensen,Aizea Morales-Kastresana,Jess Morhayim,François Mullier,Maurizio Muraca,Luca Musante,Veronika Mussack,Dillon C Muth,Kathryn H Myburgh,Tanbir Najrana,Muhammad Nawaz,Irina Nazarenko,Peter Nejsum,Christian Neri,Tommaso Neri,Rienk Nieuwland,Leonardo Nimrichter,John P Nolan,Esther NM Nolte-'t Hoen,Nicole Noren Hooten,Lorraine O'Driscoll,Tina O'Grady,Ana O'Loghlen,Takahiro Ochiya,Martin Olivier,Alberto Ortiz,Luis A Ortiz,Xabier Osteikoetxea,Ole Østergaard,Matias Ostrowski,Jaesung Park,D Michiel Pegtel,Hector Peinado,Francesca Perut,Michael W Pfaffl,Donald G Phinney,Bartijn CH Pieters,Ryan C Pink,David S Pisetsky,Elke Pogge von Strandmann,Iva Polakovicova,Ivan KH Poon,Bonita H Powell,Ilaria Prada,Lynn Pulliam,Peter Quesenberry,Annalisa Radeghieri,Robert L Raffai,Stefania Raimondo,Janusz Rak,Marcel I Ramirez,Graça Raposo,Morsi S Rayyan,Neta Regev-Rudzki,Franz L Ricklefs,Paul D Robbins,David D Roberts,Silvia C Rodrigues,Eva Rohde,Sophie Rome,Kasper MA Rouschop,Aurelia Rughetti,Ashley E Russell,Paula Saá,Susmita Sahoo,Edison Salas-Huenuleo,Catherine Sánchez,Julie A Saugstad,Meike J Saul,Raymond M Schiffelers,Raphael Schneider,Tine Hiorth Schøyen,Aaron Scott,Eriomina Shahaj,Shivani Sharma,Olga Shatnyeva,Faezeh Shekari,Ganesh Vilas Shelke,Ashok K Shetty,Kiyotaka Shiba,Pia R-M Siljander,Andreia M Silva,Agata Skowronek,Orman L Snyder II,Rodrigo Pedro Soares,Barbara W Sódar,Carolina Soekmadji,Javier Sotillo,Philip D Stahl,Willem Stoorvogel,Shannon L Stott,Erwin F Strasser,Simon Swift,Hidetoshi Tahara,Muneesh Tewari,Kate Timms,Swasti Tiwari,Rochelle Tixeira,Mercedes Tkach,Wei Seong Toh,Richard Tomasini,Ana Claudia Torrecilhas,Juan Pablo Tosar,Vasilis Toxavidis,Lorena Urbanelli,Pieter Vader,Bas WM van Balkom,Susanne G van der Grein,Jan Van Deun,Martijn JC van Herwijnen,Kendall Van Keuren-Jensen,Guillaume van Niel,Martin E van Royen,Andre J van Wijnen,M Helena Vasconcelos,Ivan J Vechetti Jr,Tiago D Veit,Laura J Vella,Émilie Velot,Frederik J Verweij,Beate Vestad,Jose L Viñas,Tamás Visnovitz,Krisztina V Vukman,Jessica Wahlgren,Dionysios C Watson,Marca HM Wauben,Alissa Weaver,Jason P Webber,Viktoria Weber,Ann M Wehman,Daniel J Weiss,Joshua A Welsh,Sebastian Wendt,Asa M Wheelock,Zoltán Wiener,Leonie Witte,Joy Wolfram,Angeliki Xagorari,Patricia Xander,Jing Xu,Xiaomei Yan,María Yáñez-Mó,Hang Yin,Yuana Yuana,Valentina Zappulli,Jana Zarubova,Vytautas Žėkas,Jian-ye Zhang,Zezhou Zhao,Lei Zheng,Alexander R Zheutlin,Antje M Zickler,Pascale Zimmermann,Angela M Zivkovic,Davide Zocco &Ewa K Zuba-Surma",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,Fu Chiang Richard Tsui,,,,,886.46204,6,296,Unknown,Medicine,,,,,,,,,,,,
,Mackay Ian M,,,,,76.15614,2,1,Unknown,Genetics,,,,,,,,,,,,
,C Coelho Flávio,,,,,,1,0,Unknown,Astronomy,,,,,,,,,,,,
,G Cruz Oswaldo,,,,,,1,0,Unknown,Astronomy,,,,,,,,,,,,
,G Cruz Oswaldo,,,,,,1,0,Unknown,Astronomy,,,,,,,,,,,,
,T Codeço Cláudia,,,,,,1,0,Unknown,Astronomy,,,,,,,,,,,,
,"Nielsen, Lars P ",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,Yi Yongzhu,,,,,86.91751,7,1,Unknown,Genetics,,,,,,,,,,,,
,Leo R Brady,,,,,601.3266,3,231,Unknown,Genetics,,,,,,,,,,,,
,K S Chan Paul,,,,,,1,0,Unknown,Astronomy,,,,,,,,,,,,
,K S Chan Paul,,,,,,1,0,Unknown,Astronomy,,,,,,,,,,,,
,Fan Long-Jiang,,,,,78.135414,2,1,Unknown,Biology,,,,,,,,,,,,
,Luis Pérez-Bello Fontaiña,,,,,218.1307,4,53,Unknown,Medicine,,,,,,,,,,,,
,"Han Demin, Lu Jiuxing, Li Xingming, Li Jian",,,,,39.848305,1,1,Unknown,Political science,,,,,,,,,,,,
,Tsuruwa Miho,,,,,,2,0,Unknown,Quantum mechanics,,,,,,,,,,,,
,R Capobianchi Maria,,,,,,1,0,Unknown,Replication (statistics),,,,,,,,,,,,
,T David Williams,,,,,229.77289,24,54,Unknown,Medicine,,,,,,,,,,,,
,SCOTT E EVANS,,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,"Dobson, Andy",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,"Othman, Pak-Guan Teoh, Aik-Seng Ooi, S AbuBakar, and Rofina Yasmin",,,,,,1,0,Unknown,Genetics,,,,,,,,,,,,
,Yan Sui-hong,,,,,,1,0,Unknown,Electrode,,,,,,,,,,,,
,Yen Pham Ngoc,,,,,492.8006,9,102,Unknown,Mathematics,,,,,,,,,,,,
,"Eliot, Melissa N",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,Zhang Hao-jie,,,,,302.71994,8,17,Unknown,Geography,,,,,,,,,,,,
,A G Doherty,,,,,,1,0,Unknown,Liver fluke,,,,,,,,,,,,
,Austin S C,,,,,177.57881,2,9,Unknown,Biology,,,,,,,,,,,,
,Shan Yajun,,,,,82.18184,5,1,Unknown,Genetics,,,,,,,,,,,,
,Su Ruibin,,,,,,4,0,Unknown,Anesthesia,,,,,,,,,,,,
,Yoon-Hee Shim,,,,,,2,0,Unknown,Psychology,,,,,,,,,,,,
,J Ishii Ken,,,,,,3,0,Unknown,Immune system,,,,,,,,,,,,
,M McElhinney Lorraine,,,,,,1,0,Unknown,Linguistics,,,,,,,,,,,,
,N L Muller,,,,,396.79407,14,743,Unknown,Medicine,,,,,,,,,,,,
,Chen Zihong,,,,,194.0848,11,6,Unknown,Biology,,,,,,,,,,,,
,A Nielsen Morten,,,,,,9,0,Unknown,Biology,,,,,,,,,,,,
,P R Chaudhary,,,,,126.873924,1,16,Unknown,Ethnology,,,,,,,,,,,,
,M B GEWALI,,,,,,2,0,Unknown,Computer science,,,,,,,,,,,,
,Pellet J,,,,,1595.2485,30,571,Unknown,Medicine,,,,,,,,,,,,
,Sebastian B Lucas Heather Cooper,,,,,,1,0,Unknown,Medicine,,,,,,,,,,,,
,"Morse, Stephen S",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,P H Drenth Joost,,,,,69.29832,1,2,Unknown,Medicine,,,,,,,,,,,,
,"Williams, Chris J K",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,"Stacey, Andrea R",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,Xiao Zhan-wen,,,,,,2,0,Unknown,Agronomy,,,,,,,,,,,,
,A M de Haan Cornelis,,,,,,4,0,Unknown,Biology,,,,,,,,,,,,
,Jaime Briseño-Ramírez,,,,,51.960453,1,4,Unknown,Unknown,,,,,,,,,,,,
,Celia M Alpuche Aranda,,,,,57.003876,1,1,Unknown,Unknown,,,,,,,,,,,,
,Marcus B Conde and Margarita Elsa Villarino,,,,,60.58748,1,3,Unknown,Medicine,,,,,,,,,,,,
,Ka-shing Alex Wong,,,,,,1,0,Unknown,Algorithm,,,,,,,,,,,,
,Pauline AW Poh Kim,,,,,,1,0,Unknown,Ecology,,,,,,,,,,,,
,Ling-Bing Han,,,,,,1,0,Unknown,Transport engineering,,,,,,,,,,,,
,R C Baskin,,,,,98.19135,1,8,Unknown,Dermatology,,,,,,,,,,,,
,"Tumpey, T M",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,A  R Albrecht,,,,,158.39017,1,29,Unknown,Political science,,,,,,,,,,,,
,Jin-gu Kwon,,,,,,1,0,Unknown,Crystallography,,,,,,,,,,,,
,Sung-Koo Woo,,,,,,23,0,Unknown,Computer science,,,,,,,,,,,,
,Li Linlin,,,,,508.22046,115,57,Unknown,Computer science,,,,,,,,,,,,
,J M Bartkus,,,,,322.98938,2,105,Unknown,Recombinant DNA,,,,,,,,,,,,
,"Delwart, E L",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,"Pease, James B",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,"te Velthuis, Aartjan JW",,,,,,1,0,Unknown,Unknown,,,,,,,,,,,,
,Yin Xin-feng,,,,,108.728584,6,2,Unknown,Quantum mechanics,,,,,,,,,,,,
,Chun&hyphen;Hua Lu,,,,,707.854,1,457,Unknown,Graphene,,,,,,,,,,,,
,Chen MinMei,,,,,,11,0,Unknown,Genetics,,,,,,,,,,,,
,Munday Diane C,,,,,,1,0,Unknown,Genetics,,,,,,,,,,,,
,Eliza Ly Wong,,,,,,1,0,Unknown,Psychology,,,,,,,,,,,,
,Ranjith Kumar A,,,,,904.06366,1,694,Unknown,Algorithm,,,,,,,,,,,,
,L Barfod,,,,,,1,0,Unknown,Medicine,,,,,,,,,,,,
,A Lanzavecchia,,,,,232.20424,1,40,Unknown,Immune system,,,,,,,,,,,,
,Hussain Abrar,,,,,248.88245,4,9,Unknown,Biology,,,,,,,,,,,,
,Tiago Daniel Lamb,,,,,90.82203,1,10,Unknown,Agronomy,,,,,,,,,,,,
,C W Ma Ronald,,,,,69.7828,6,6,Unknown,Genetics,,,,,,,,,,,,
,Samuel S Y Wong,,,,,141.73674,1,14,Chinese University of Hong Kong,Psychology,Chinese University of Hong Kong,163956.31,CN,education,7215467,Biology,,,,,,
,Ting Fan Leung,,,,,6444.212,1276,22202,Chinese University of Hong Kong,Medicine,Chinese University of Hong Kong,163956.31,CN,education,7215467,Biology,,,,,,
,Chun-Kwok Wong,,,,,5728.522,801,16162,Chinese University of Hong Kong,Biology,Chinese University of Hong Kong,163956.31,CN,education,7215467,Biology,,,,,,
,Josette SY Chor,,,,,1021.79254,19,575,Chinese University of Hong Kong,Medicine,Chinese University of Hong Kong,163956.31,CN,education,7215467,Biology,,,,,,
,Wayne Jun-Wei Zhou,,,,,161.24713,6,27,Chinese University of Hong Kong,Genetics,Chinese University of Hong Kong,163956.31,CN,education,7215467,Biology,,,,,,
,Shu Ching Ma,,,,,714.63324,5,309,University of Michigan–Ann Arbor,Biochemistry,,,,,,,,,,,,
,Shu Ching Ma,,,,,714.63324,5,309,University of Michigan–Ann Arbor,Biochemistry,,,,,,,,,,,,
,Cecilia L Calhoun,,,,,217.10242,3,39,University of Michigan–Ann Arbor,Psychology,,,,,,,,,,,,
,Eric X Beck,,,,,1061.9479,121,1359,The Ohio State University,Medicine,The Ohio State University,196771.89,US,education,15948138,Biology,,,,,,
,Rémy Froissart,,,,,774.5378,57,1092,University of Montpellier,Biology,University of Montpellier,64891.855,FR,education,2576592,Biology,,,,,,
,Frédéric Heitz,,,,,1544.4384,178,5531,University of Montpellier,Chemistry,University of Montpellier,64891.855,FR,education,2576592,Biology,,,,,,
,Tracy M Downs,,,,,1924.3773,207,2863,University of Wisconsin–Madison,Medicine,,,,,,,,,,,,
,Mary Lee Nelson,,,,,4990.676,380,10047,University of Wisconsin–Madison,Psychology,,,,,,,,,,,,
,Mary Lee Nelson,,,,,4990.676,380,10047,University of Wisconsin–Madison,Psychology,,,,,,,,,,,,
,Xiang Meng,,,,,5394.9614,718,7088,Columbia University,Physics,Columbia University,163684.1,US,education,22633713,Biology,,,,,,
,M S A Deloire-Grassin,,,,,338.40683,4,185,French National Centre for Scientific Research,Physics,French National Centre for Scientific Research,155743.83,FR,government,6516562,Physics,,,,,,
,Jukka K Nurminen,,,,,1319.421,169,1852,University of Helsinki,Computer science,University of Helsinki,133122.94,FI,education,10232265,Biology,,,,,,
,Wing-Hong Seto,,,,,4378.892,323,8094,University of Hong Kong,Medicine,University of Hong Kong,125696.36,CN,education,6291644,Biology,,,,,,
,Wing Tak Wendy Lam,,,,,62.574074,1,2,University of Hong Kong,Unknown,University of Hong Kong,125696.36,CN,education,6291644,Biology,,,,,,
,Wlodzimierz J Krzyzosiak,,,,,1824.332,179,4385,"Institute of Bioorganic Chemistry, Polish Academy of Sciences",Biology,,,,,,,,,,,,
,Mark C Mammel,,,,,2553.855,249,4472,University of Minnesota,Medicine,University of Minnesota,160451.31,US,education,19391615,Biology,,,,,,
,Christine A Hara,,,,,370.3947,12,144,Lawrence Livermore National Laboratory,Biology,Lawrence Livermore National Laboratory,173149.11,US,facility,4745980,Physics,,,,,,
,Pernille Haste-Andersen,,,,,1013.9727,1,267,La Jolla Institute For Allergy & Immunology,Immune system,,,,,,,,,,,,
,Jared J Drader,,,,,1323.392,30,893,Ionis Pharmaceuticals,Chemistry,Ionis Pharmaceuticals,43413.35,US,company,491320,Biology,,,,,,
,Reidar K Lie,,,,,1533.2689,114,1420,University of Bergen,Medicine,University of Bergen,87178.17,NO,education,4343585,Biology,,,,,,
,Anne-Kristine N Åstrøm,,,,,68.18824,1,3,University of Bergen,Ecology,University of Bergen,87178.17,NO,education,4343585,Biology,,,,,,
,Theo F J Kraus,,,,,1136.6252,39,1381,Ludwig-Maximilians-Universität München,Biology,,,,,,,,,,,,
,John L Mokili,,,,,2204.9473,40,3162,San Diego State University,Biology,San Diego State University,77971.62,US,education,1923745,Biology,,,,,,
,R John Garner,,,,,186.4796,2,28,Colorado State University,Genetics,Colorado State University,99836.91,US,education,5361566,Biology,,,,,,
,Sara B Griesemer,,,,,1223.6573,27,1019,New York State Department of Health,Biology,New York State Department of Health,59364.02,US,government,1004108,Biology,,,,,,
,Sara B Griesemer,,,,,1223.6573,27,1019,New York State Department of Health,Biology,New York State Department of Health,23950.281,US,government,1004108,Biology,,,,,,
,Li Ching Lee,,,,,6022.4805,616,15622,Bloomberg,Biology,Bloomberg,81883.234,US,company,3482073,Medicine,,,,,,
,Feng-Yun Yue,,,,,559.07263,12,204,University of Toronto,Genetics,University of Toronto,196969.58,CA,education,24651020,Biology,,,,,,
,Wouter S Bruins,,,,,296.4592,2,52,Leiden University,Mathematics,Leiden University,112029.61,NL,education,6341407,Biology,,,,,,
,Patrícia T Bozza,,,,,2863.8103,1128,17132,Oswaldo Cruz Foundation,Medicine,Oswaldo Cruz Foundation,98824.445,BR,facility,1965063,Medicine,,,,,,
,Carlos A Guzmán,,,,,1904.6782,945,12577,Helmholtz Centre for Infection Research,Biology,Helmholtz Centre for Infection Research,41489.418,DE,facility,377651,Biology,,,,,,
,Arif Mohd Taha,,,,,346.39893,6,13,Universiti Malaysia Sarawak,Medicine,Universiti Malaysia Sarawak,29074.523,MY,education,130796,Biology,,,,,,
,Paul C S Divis,,,,,1062.7294,35,794,Universiti Malaysia Sarawak,Medicine,Universiti Malaysia Sarawak,29074.523,MY,education,130796,Biology,,,,,,
,Michael E Bose,,,,,706.10364,32,628,Medical College of Wisconsin,Biology,Medical College of Wisconsin,87817.336,US,education,3910311,Medicine,,,,,,
